
 eiger (login-i15) : TURBOMOLE rev. V7.5.0 compiled 13 Jun 2020 at 23:29:25
 Copyright (C) 2020 TURBOMOLE GmbH, Karlsruhe


    2020-07-28 22:33:08.265 

                                                                                
  
Total energy =  -4206.6421937130 H =   -114468.5645811 eV
 
 HOMO-LUMO Separation
   HOMO:   222. b  27 a1    -0.05063590 H =     -1.37787 eV
   LUMO:   223. b  27 b2    -0.00716927 H =     -0.19509 eV
   Gap :                    +0.04346663 H =     +1.18279 eV
 
Number of MOs=   1678, Electrons=    295.00, Symmetry: d2d  
 
   Nr.   Orbital    Occupation       Energy
 1323. a 219 e                     +3.541285 H =       +96.363 eV
 1322. b 218 e                     +3.540998 H =       +96.355 eV
 1321. a 218 e                     +3.536009 H =       +96.220 eV
 1320. b 137 a1                    +3.527944 H =       +96.000 eV
 1319. a 136 a1                    +3.527597 H =       +95.991 eV
 1318. b 137 b2                    +3.526945 H =       +95.973 eV
 1317. a 136 b2                    +3.526503 H =       +95.961 eV
 1316. b 217 e                     +3.525461 H =       +95.933 eV
 1315. b 216 e                     +3.523048 H =       +95.867 eV
 1314. a 217 e                     +3.522394 H =       +95.849 eV
 1313. a 216 e                     +3.519734 H =       +95.777 eV
 1312. b 136 b2                    +3.515751 H =       +95.668 eV
 1311. a 135 b2                    +3.513865 H =       +95.617 eV
 1310. b 136 a1                    +3.506342 H =       +95.412 eV
 1309. a 135 a1                    +3.502359 H =       +95.304 eV
 1308. b 215 e                     +3.492227 H =       +95.028 eV
 1307. a 215 e                     +3.489433 H =       +94.952 eV
 1306. b 135 b2                    +3.487013 H =       +94.886 eV
 1305. b 135 a1                    +3.485840 H =       +94.855 eV
 1304. a 134 a1                    +3.480020 H =       +94.696 eV
 1303. a 134 b2                    +3.478994 H =       +94.668 eV
 1302. b  84 a2                    +3.473339 H =       +94.514 eV
 1301. b  86 b1                    +3.473280 H =       +94.513 eV
 1300. a  84 a2                    +3.469897 H =       +94.421 eV
 1299. a  86 b1                    +3.469660 H =       +94.414 eV
 1298. b 214 e                     +3.466259 H =       +94.322 eV
 1297. b  83 a2                    +3.461187 H =       +94.184 eV
 1296. a  83 a2                    +3.460682 H =       +94.170 eV
 1295. b  85 b1                    +3.460219 H =       +94.157 eV
 1294. a  85 b1                    +3.459858 H =       +94.148 eV
 1293. a 214 e                     +3.456440 H =       +94.055 eV
 1292. b 213 e                     +3.427555 H =       +93.269 eV
 1291. b 212 e                     +3.426536 H =       +93.241 eV
 1290. a 213 e                     +3.426415 H =       +93.237 eV
 1289. a 212 e                     +3.424126 H =       +93.175 eV
 1288. b 134 b2                    +3.415459 H =       +92.939 eV
 1287. a 133 b2                    +3.412153 H =       +92.849 eV
 1286. b  84 b1                    +3.411528 H =       +92.832 eV
 1285. b  82 a2                    +3.410717 H =       +92.810 eV
 1284. b 134 a1                    +3.408093 H =       +92.739 eV
 1283. a  84 b1                    +3.406578 H =       +92.698 eV
 1282. a  82 a2                    +3.405966 H =       +92.681 eV
 1281. a 133 a1                    +3.403313 H =       +92.609 eV
 1280. b 211 e                     +3.381029 H =       +92.002 eV
 1279. a 211 e                     +3.375987 H =       +91.865 eV
 1278. a  83 b1                    +3.374589 H =       +91.827 eV
 1277. b  83 b1                    +3.374170 H =       +91.816 eV
 1276. a  81 a2                    +3.373110 H =       +91.787 eV
 1275. b  81 a2                    +3.372752 H =       +91.777 eV
 1274. b 133 a1                    +3.366967 H =       +91.620 eV
 1273. b 133 b2                    +3.366545 H =       +91.608 eV
 1272. a 132 a1                    +3.360148 H =       +91.434 eV
 1271. a 132 b2                    +3.359865 H =       +91.427 eV
 1270. b 210 e                     +3.358223 H =       +91.382 eV
